nu,[0]HCFC-22-PNNL(x-sec)-X=0.01-T=278.15K-P=1.0atm-L=15cm
606.050121,0.9131683712507014
606.169123,0.912457290091568
606.288126,0.9113447709723085
606.407128,0.9129337171336356
606.526131,0.9118352063743853
606.645133,0.9134067393012753
606.764135,0.9138434520887023
606.883138,0.9123897707503477
607.00214,0.9140637149012585
607.121142,0.9139439803973877
607.240145,0.9142584312090831
607.359147,0.9137922782882651
607.47815,0.9153250782742647
607.597152,0.9141788941854786
607.716154,0.9163838058914111
607.835157,0.915613451090255
607.954159,0.9161877207388099
608.073161,0.9158204031148994
608.192164,0.9170594296931426
608.311166,0.9167568500097375
608.430169,0.9167770188822945
608.549171,0.9184084983773408
608.668173,0.9182799301875513
608.787176,0.9181945341250223
608.906178,0.9181651523700408
609.025181,0.9190497712874179
609.144183,0.9202499141618508
609.263185,0.9215161281164225
609.382188,0.9203447047846427
609.50119,0.9216875460576265
609.620192,0.9213318433198932
609.739195,0.9226392185837186
609.858197,0.922686274383779
609.9772,0.9228532957144169
610.096202,0.9235844850373739
610.215204,0.9239586125095133
610.334207,0.9251485127803946
610.453209,0.9249376029641133
610.572211,0.9248950568129459
610.691214,0.9258056014633478
610.810216,0.9277564748282808
610.929219,0.9281554958958382
611.048221,0.9271684636424817
611.167223,0.9286224755458099
611.286226,0.9296993729364574
611.405228,0.9288565178977453
611.52423,0.9301820121450525
611.643233,0.929891840626374
611.762235,0.9316118695650843
611.881238,0.932187783639595
612.00024,0.9316193224898526
612.119242,0.9330765820425747
612.238245,0.9325952387234971
612.357247,0.9352428975082868
612.47625,0.934967041544277
612.595252,0.9340586951077801
612.714254,0.9347660452382222
612.833257,0.9367058251372103
612.952259,0.9368172997630103
613.071261,0.938413120465393
613.190264,0.9370787082544331
613.309266,0.9384975814469221
613.428269,0.9394666108841617
613.547271,0.9403802163702774
613.666273,0.9404507475313906
613.785276,0.9399975594981703
613.904278,0.9411403506379933
614.02328,0.9418003213164875
614.142283,0.9418681333808273
614.261285,0.9425276718857395
614.380288,0.9438009435077519
614.49929,0.9443163995295957
614.618292,0.945181789639726
614.737295,0.9446516913622077
614.856297,0.9455864140291345
614.9753,0.9467038112773026
615.094302,0.9470314274703376
615.213304,0.9467965927970281
615.332307,0.9476216118730041
615.451309,0.949262416148012
615.570311,0.9494855190293686
615.689314,0.9493677901243519
615.808316,0.9504877548383744
615.927319,0.9509669214066452
616.046321,0.9516347345604645
