nu,[0]1-Nonene-HITRAN(x-sec)-X=0.01-T=298.1K-P=1.0atm-L=15cm
869.9974,0.9670491089193425
870.116402,0.9702446721129394
870.235405,0.9658854824359142
870.354407,0.9684068310385102
870.473409,0.9693185307539591
870.592412,0.9694193451234139
870.711414,0.9662835092425698
870.830417,0.9672260951000163
870.949419,0.968314836759359
871.068421,0.9666720333013888
871.187424,0.9663936718417723
871.306426,0.9657589597251336
871.425429,0.9662332638064818
871.544431,0.9661675621784237
871.663433,0.9663501851049984
871.782436,0.9657406104792172
871.901438,0.9672193245410476
872.02044,0.9663801424250726
872.139443,0.9665976024204503
872.258445,0.9661182888892321
872.377448,0.9655049985160887
872.49645,0.9675308193115164
872.615452,0.9663047677136154
872.734455,0.9655049985160887
872.853457,0.9661975138370995
872.972459,0.9652819926196042
873.091462,0.9658970731312475
873.210464,0.9641735205492392
873.329467,0.967351842665794
873.448469,0.965542653945307
873.567471,0.9658159411846939
873.686474,0.9656314879557718
873.805476,0.9639180484178461
873.924478,0.9659849737643206
874.043481,0.9655011365038187
874.162483,0.9623077240472151
874.281486,0.965667216981809
874.400488,0.9654296920631944
874.51949,0.9661482390204124
874.638493,0.964755092508454
874.757495,0.9648071906900878
874.876498,0.9641928042124862
874.9955,0.9625743202086399
875.114502,0.9633523945590746
875.233505,0.9632791825591794
875.352507,0.9660670859768101
875.471509,0.9635942263587302
875.590512,0.9640375816667582
875.709514,0.9638158785198141
875.828517,0.966108627754649
875.947519,0.9627408599713101
876.066521,0.9618478508735652
876.185524,0.9649866615178256
876.304526,0.9641320619792213
876.423528,0.9639768492122056
876.542531,0.9632666600112029
876.661533,0.9632849622516138
876.780536,0.9644714962019564
876.899538,0.9632425786457209
877.01854,0.9638149147044175
877.137543,0.9632570273927659
877.256545,0.9615199166723762
877.375548,0.963153964404803
877.49455,0.9641282054586864
877.613552,0.9638987702496601
877.732555,0.9611171242182026
877.851557,0.962769742630347
877.970559,0.961988290911666
878.089562,0.9633177144971153
878.208564,0.9632483581185312
878.327567,0.9613593562534601
878.446569,0.9618440034898564
878.565571,0.9618218813321819
878.684574,0.9628342503640881
878.803576,0.9622547985778562
878.922578,0.962678283849158
879.041581,0.9585792870409636
879.160583,0.9600076747701229
879.279586,0.9608144200024908
879.398588,0.9615074169947077
879.51759,0.9605684829922506
879.636593,0.9614083868308981
879.755595,0.9605079690840302
879.874597,0.9607961647019366
879.9936,0.9610267834546085
880.112602,0.9597734614726633
880.231605,0.9610661863604841
880.350607,0.9589474521703681
880.469609,0.9621768590957631
880.588612,0.9608797576045043
880.707614,0.9601776111674848
880.826617,0.9601190421195777
880.945619,0.9599827148950587
881.064621,0.9606366857757133
881.183624,0.9600470358916859
881.302626,0.9588180030023407
881.421628,0.9579688664747097
881.540631,0.9588544387787301
881.659633,0.9575493679880689
881.778636,0.9571970546502794
881.897638,0.9579315064174431
882.01664,0.9572114127137843
882.135643,0.9578309288896818
882.254645,0.9572745907518757
882.373647,0.956576035304387
882.49265,0.957097511332938
882.611652,0.9565559474185691
882.730655,0.9573569199067834
882.849657,0.9557881413082027
882.968659,0.9557460875551744
883.087662,0.957335858286224
883.206664,0.9562824115351032
883.325667,0.9553887053530663
883.444669,0.9556629412624733
883.563671,0.9549760665687486
883.682674,0.954604653123452
883.801676,0.9566382147674923
883.920678,0.954757402087543
884.039681,0.9544767446699912
884.158683,0.9546867526538498
884.277686,0.9534950932460012
884.396688,0.9539719599993778
884.51569,0.9521677992560024
884.634693,0.9534893722926046
884.753695,0.9529365088025856
884.872697,0.9521116230130617
884.9917,0.950861369936584
885.110702,0.9512370343665494
885.229705,0.9512646206405451
885.348707,0.950749174914568
885.467709,0.9513806820038625
885.586712,0.950982136999112
885.705714,0.9503822565528506
885.824716,0.9511989856461542
885.943719,0.9477211173661977
886.062721,0.9480424492876682
886.181724,0.9477495494261975
886.300726,0.9465760148892305
886.419728,0.9474737944316121
886.538731,0.9469897590042419
886.657733,0.9472871604781571
886.776736,0.9451014526019791
886.895738,0.9460299980696406
887.01474,0.9467293726252838
887.133743,0.9465589766743069
887.252745,0.9435706841703176
887.371747,0.9444826138423433
887.49075,0.9439510197885178
887.609752,0.9424456755451779
887.728755,0.9438745628524626
887.847757,0.9424532151407407
887.966759,0.9422232846089119
888.085762,0.9390467631520554
888.204764,0.9393501242467328
888.323766,0.9378249198590213
888.442769,0.939175421371494
888.561771,0.9381307006224516
888.680774,0.936437965576964
888.799776,0.9369231660992189
888.918778,0.9382517272888841
889.037781,0.9353719699339355
889.156783,0.9350970109957193
889.275786,0.9346856588149974
889.394788,0.9338354817547075
889.51379,0.932226936348709
889.632793,0.9311601473598348
889.751795,0.9308147510201471
889.870797,0.9316342285182603
889.9898,0.9304071434317784
890.108802,0.9292169841526209
890.227805,0.929148224639927
890.346807,0.9274707698348612
890.465809,0.9271183978972324
890.584812,0.9249218791585156
890.703814,0.9253520678434421
890.822816,0.9238135623940813
890.941819,0.9233369975601872
891.060821,0.9210766697424656
891.179824,0.9212286599318189
891.298826,0.9204910512269373
891.417828,0.9194799872430617
891.536831,0.9168301934914383
891.655833,0.9179126916680767
891.774835,0.9148803383667747
891.893838,0.9136570470384378
892.01284,0.913822433931014
892.131843,0.9137575548414398
892.250845,0.911793262919599
892.369847,0.9099287311097746
892.48885,0.9105513352682018
892.607852,0.9083695407238381
892.726855,0.9061802874184409
892.845857,0.90707966428073
892.964859,0.9069291015535115
893.083862,0.9036347841987518
893.202864,0.903119859139342
893.321866,0.9020097045976064
893.440869,0.9009459608784054
893.559871,0.8994426367487717
893.678874,0.8983909042472654
893.797876,0.8970622691414779
893.916878,0.8955743810634765
894.035881,0.8948582080660206
894.154883,0.8924542742269286
894.273885,0.8918386931775971
894.392888,0.8908225763640039
894.51189,0.8897364355014836
894.630893,0.8870091331955793
894.749895,0.8870002631485976
894.868897,0.8859453606269384
894.9879,0.8837332634989149
895.106902,0.8844493774293374
895.225905,0.881967563260722
895.344907,0.8813856567192518
895.463909,0.8777881512968101
895.582912,0.8767091356014046
895.701914,0.8751849880983282
895.820916,0.8729822984828991
895.939919,0.870332462087559
896.058921,0.8703411654556966
896.177924,0.8700714015099773
896.296926,0.8679076187477288
896.415928,0.864736882849298
896.534931,0.8648925494977889
896.653933,0.8621293168695593
896.772935,0.8593319447816459
896.891938,0.8574863658086935
897.01094,0.8555164134809311
897.129943,0.8543109853644544
897.248945,0.8518115176856258
897.367947,0.851658205410961
897.48695,0.8476478505642143
897.605952,0.8461573024143533
897.724954,0.8443569054636483
897.843957,0.843707000891812
897.962959,0.839381473037037
898.081962,0.8372186600650476
898.200964,0.8360724558299354
898.319966,0.8333179641366912
898.438969,0.8305891589013732
898.557971,0.8278196188172394
898.676974,0.825422419541656
898.795976,0.8251748299560883
898.914978,0.8219629154236983
899.033981,0.81887813787777
899.152983,0.8183705907881419
899.271985,0.8141423916180999
899.390988,0.811987770414309
899.50999,0.8078733320622515
899.628993,0.807760237712552
899.747995,0.8045597866676554
899.866997,0.801484216161839
899.986,0.7975745253296324
900.105002,0.7962198004789579
900.224004,0.7933664961409971
900.343007,0.7904601774570204
900.462009,0.7878165663834142
900.581012,0.7852053523967258
900.700014,0.7819613220141426
900.819016,0.7797904883957619
900.938019,0.7755832127956145
901.057021,0.7725566033110507
901.176024,0.7697573066383295
901.295026,0.7665770989610282
901.414028,0.7637765549007078
901.533031,0.7606438753263847
901.652033,0.75769829521087
901.771035,0.7546811023156379
901.890038,0.750676859581128
902.00904,0.7477175345005548
902.128043,0.7436981788838725
902.247045,0.7409886284686189
902.366047,0.7383923175738814
902.48505,0.733777081627235
902.604052,0.7293073725250933
902.723054,0.7263669144647876
902.842057,0.7222022894778557
902.961059,0.7205431329734481
903.080062,0.7152665561204958
903.199064,0.7117347351361697
903.318066,0.7081636981057673
903.437069,0.7040752776925426
903.556071,0.6984441922786969
903.675074,0.6959551920212259
903.794076,0.6905892916575467
903.913078,0.6853264396515358
904.032081,0.6808522205356767
904.151083,0.6778766091557609
904.270085,0.6705815218380604
904.389088,0.667517280936101
904.50809,0.6614836581269046
904.627093,0.657217674198316
904.746095,0.6524439786149393
904.865097,0.6471028711366005
904.9841,0.640196575865126
905.103102,0.6353431705525585
905.222104,0.6318646937019788
905.341107,0.6250647716346446
905.460109,0.6199725971902535
905.579112,0.6141107453988991
905.698114,0.6086268042588713
905.817116,0.602830027559985
905.936119,0.5968198320487639
906.055121,0.5901137287884091
906.174123,0.584662804791281
906.293126,0.5781742414168016
906.412128,0.5727133209177167
906.531131,0.5654971631344972
906.650133,0.5588076285657767
906.769135,0.5533193265964259
906.888138,0.5463857777895419
907.00714,0.5400303161398186
907.126143,0.5325864751155166
907.245145,0.5272502423364159
907.364147,0.5211642644859696
907.48315,0.5148086503910103
907.602152,0.5080679909026143
907.721154,0.5022134753410814
907.840157,0.49481565495953844
907.959159,0.4885223774759321
908.078162,0.4821789347020897
908.197164,0.4768658807795853
908.316166,0.469587795474486
908.435169,0.46456676307577327
908.554171,0.45837850776965955
908.673173,0.4541898484303581
908.792176,0.4474412655718717
908.911178,0.443388020291923
909.030181,0.4372894264601462
909.149183,0.433609898705253
909.268185,0.42880200216858794
909.387188,0.42552992687956626
909.50619,0.4210894489723676
909.625193,0.4175671121270662
909.744195,0.4158003756996795
909.863197,0.41179484610341505
909.9822,0.4101550582197553
910.101202,0.406508678865318
910.220204,0.40488994076669094
910.339207,0.4029753037220263
910.458209,0.4010857636919305
910.577212,0.39950459977991554
910.696214,0.39862665575293343
910.815216,0.39820035334373954
910.934219,0.3966464298622827
911.053221,0.3962856457927568
911.172223,0.39567979235076384
911.291226,0.39528035750903995
911.410228,0.39517364621918494
911.529231,0.39440380844482986
911.648233,0.3937890181647538
911.767235,0.39310442104536486
911.886238,0.39133159865912087
912.00524,0.39011644792610234
912.124242,0.3885746415837049
912.243245,0.38699635678071026
912.362247,0.385659663199674
912.48125,0.3840279279509908
912.600252,0.38257904250202207
912.719254,0.38202852514844315
912.838257,0.38201324431305594
912.957259,0.3813071731283001
913.076262,0.3809946294067736
913.195264,0.3800015299825282
913.314266,0.38043878311436996
913.433269,0.37918540434250714
913.552271,0.38124998134182203
913.671273,0.38082322039346106
913.790276,0.3824375144406023
913.909278,0.38403560858635594
914.028281,0.38742616123407825
914.147283,0.38892840544569063
914.266285,0.3915586368210455
914.385288,0.3926565373475867
914.50429,0.3933993599494126
914.623292,0.3933678892594611
914.742295,0.3934426362591605
914.861297,0.39263297866211344
914.9803,0.3933010224021309
915.099302,0.3915312286757643
915.218304,0.3908036574414341
915.337307,0.3906669000952612
915.456309,0.39103820999462835
915.575312,0.39071378293618686
915.694314,0.39018277335975193
915.813316,0.39054581212583667
915.932319,0.3911046921411498
916.051321,0.3918132326696661
916.170323,0.39322237006314653
916.289326,0.3953831437636264
916.408328,0.39628960866902907
916.527331,0.39949660976782037
916.646333,0.40105367811427534
916.765335,0.4053234048652479
916.884338,0.40840334590896626
917.00334,0.4112680858988539
917.122342,0.41477461610630373
917.241345,0.4201220561679152
917.360347,0.4248708663967265
917.47935,0.429192389589898
917.598352,0.43448667594751883
917.717354,0.44018508182627003
917.836357,0.44593592642801716
917.955359,0.4513284202257576
918.074361,0.45844268525306636
918.193364,0.4622867081359175
918.312366,0.46994011842568345
918.431369,0.47704235380096943
918.550371,0.48344873435497676
918.669373,0.49023029916311284
918.788376,0.497743696552744
918.907378,0.5033497613148614
919.026381,0.5106453301056708
919.145383,0.5176168408016859
919.264385,0.5245471290432319
919.383388,0.5320541548448965
919.50239,0.5386711530079613
919.621392,0.5463092891349821
919.740395,0.5524457723499866
919.859397,0.5587070522447753
919.9784,0.5652597041958484
920.097402,0.5723411782185999
920.216404,0.5790016220181651
920.335407,0.5859329006332704
920.454409,0.5916973546924207
920.573411,0.5983137482460511
920.692414,0.6037228765460488
920.811416,0.610937876562656
920.930419,0.615635630122992
921.049421,0.6214996072316213
921.168423,0.6282795928792818
921.287426,0.6328005458083923
921.406428,0.6392114318938489
921.525431,0.6444551808390222
921.644433,0.649943397924696
921.763435,0.6539986446027142
921.882438,0.6581318419648609
922.00144,0.6634312816855559
922.120442,0.6694090304040782
922.239445,0.6731951641965739
922.358447,0.6776800534410619
922.47745,0.6830754206218237
922.596452,0.6880044314558414
922.715454,0.6915429627617484
922.834457,0.6967908395398849
922.953459,0.7005146498533424
923.072461,0.7047092306785178
923.191464,0.7084257671538505
923.310466,0.714094480333305
923.429469,0.7163402610320406
923.548471,0.7221589586404251
923.667473,0.7254232509901412
923.786476,0.7278574939614112
923.905478,0.7324354974917437
924.02448,0.736629667141183
924.143483,0.7410479099301233
924.262485,0.7446209366172472
924.381488,0.7471569565926719
924.50049,0.7510297606303813
924.619492,0.7541605519655636
924.738495,0.7573725549830973
924.857497,0.7629750104025655
924.9765,0.7650148756886646
925.095502,0.7682654250564893
925.214504,0.7706661563760512
925.333507,0.7742271290925461
925.452509,0.7776801170169924
925.571511,0.7803443362352397
925.690514,0.784381319469704
925.809516,0.7860066704589079
925.928519,0.7902546845261201
926.047521,0.7933664961409971
926.166523,0.7942635069973208
926.285526,0.7979255353373161
926.404528,0.8008593022213526
926.52353,0.8056869592056618
926.642533,0.8072595815846076
926.761535,0.8107544865364746
926.880538,0.8122638931944626
926.99954,0.8145088381386113
927.118542,0.8180760303995094
927.237545,0.8209525225567256
927.356547,0.8233532072164282
927.47555,0.8252903625193728
927.594552,0.8270749163266921
927.713554,0.8305310196951461
927.832557,0.8332096398425851
927.951559,0.8354289278290223
928.070561,0.8382323077769185
928.189564,0.8406162711566632
928.308566,0.8413984079260641
928.427569,0.8452608508770466
928.546571,0.8450326612542951
928.665573,0.8497611236452298
928.784576,0.8496676550624951
928.903578,0.8528001923665927
929.02258,0.8535339159879632
929.141583,0.8559357192450593
929.260585,0.8593749124530677
929.379588,0.8612934568898244
929.49859,0.8631990203015407
929.617592,0.8647974165497522
929.736595,0.8672916230427702
929.855597,0.8674997980122976
929.974599,0.8703150556123826
930.093602,0.8715517808584659
930.212604,0.8739955455188013
930.331607,0.8750274689776166
930.450609,0.8777618180472719
930.569611,0.8779461673850648
930.688614,0.880346235023731
930.807616,0.8826292870485697
930.926619,0.8831325291525617
931.045621,0.8842636625608209
931.164623,0.8864239003157645
931.283626,0.8876835163699538
931.402628,0.8887760388586796
931.52163,0.8904039881290535
931.640633,0.8936152192341785
931.759635,0.8932131828504938
931.878638,0.8939816765926896
931.99764,0.8967035159892351
932.116642,0.8976455491618902
932.235645,0.8997125100187628
932.354647,0.9001264729775524
932.473649,0.9031017969227819
932.592652,0.9028309070192223
932.711654,0.9036890039123788
932.830657,0.9053632813243312
932.949659,0.9059193450731657
933.068661,0.9069953097944963
933.187664,0.9094111289335572
933.306666,0.9086093819402368
933.425669,0.9110714085474307
933.544671,0.9120367442241061
933.663673,0.9111388303262383
933.782676,0.9129994507276501
933.901678,0.9140682852312588
934.02068,0.916539604380909
934.139683,0.915876269863408
934.258685,0.9161593193596907
934.377688,0.917599736802055
934.49669,0.9181881067857791
934.615692,0.9189155998155657
934.734695,0.9215529894987698
934.853697,0.922135595072102
934.972699,0.9218801988862718
935.091702,0.9218433244158106
935.210704,0.9231855827089445
935.329707,0.9230360387579326
935.448709,0.9243439835952167
935.567711,0.9254649676824692
935.686714,0.9253381876665261
935.805716,0.9261759977782575
935.924718,0.9262028572716539
936.043721,0.9276034076383246
936.162723,0.9272092599523942
936.281726,0.9313957606809452
936.400728,0.9291426497673038
936.51973,0.9297802603004522
936.638733,0.9305988270460599
936.757735,0.9311694590078665
936.876738,0.9319668813128321
936.99574,0.9318559838524857
937.114742,0.9306053412606489
937.233745,0.9336823452932328
937.352747,0.9340465524236713
937.471749,0.9333210801349213
937.590752,0.9343772634356248
937.709754,0.9344912644156823
937.828757,0.9350409068582005
937.947759,0.9359333615165288
938.066761,0.9374404904552921
938.185764,0.9363078097457886
938.304766,0.9359988791449252
938.423768,0.937238025176391
938.542771,0.936732990000028
938.661773,0.93747611387077
938.780776,0.937613932988966
938.899778,0.938750071254688
939.01878,0.9396244545332855
939.137783,0.9387838668655705
939.256785,0.9406868302961685
939.375788,0.9406473222789702
939.49479,0.9409954261834645
939.613792,0.941383196174185
939.732795,0.9407000000039804
939.851797,0.9405984098899448
939.970799,0.9411554090040701
940.089802,0.94191616988055
940.208804,0.9422458982391051
940.327807,0.9425983641120562
940.446809,0.9416298708845586
940.565811,0.9433225577104405
940.684814,0.9429877376365328
940.803816,0.942630413001264
940.922818,0.9421073982720609
941.041821,0.9432810524310241
941.160823,0.9444826138423433
941.279826,0.9437414859212446
941.398828,0.9432178547176583
941.51783,0.9439491318883662
941.636833,0.9438453031945413
941.755835,0.9430216858061511
941.874837,0.9449833223037013
941.99384,0.9465144894478612
942.112842,0.9448113509889063
942.231845,0.9444344464573161
942.350847,0.945333976158544
942.469849,0.9460375663398982
942.588852,0.9458616197161023
942.707854,0.9455192797770325
942.826857,0.946824050296351
942.945859,0.9464520215530209
943.064861,0.9458578362771903
943.183864,0.9454767323667664
943.302866,0.9465050243502924
943.421868,0.9467539879089694
943.540871,0.9470617329609019
943.659873,0.9473752622807519
943.778876,0.9472066444914944
943.897878,0.9485042584018634
944.01688,0.9472388500648987
944.135883,0.9467000244696312
944.254885,0.9478803478889046
944.373887,0.9477542881857915
944.49289,0.9473402100445178
944.611892,0.945872024251144
944.730895,0.9482273355911081
944.849897,0.9487651329415291
944.968899,0.9484539890083188
945.087902,0.9493155763317875
945.206904,0.948590576216779
945.325907,0.9484132063636246
945.444909,0.946869498941524
945.563911,0.9472596895488337
945.682914,0.9491921733282335
945.801916,0.9483657868888031
945.920918,0.9479182638611346
946.039921,0.9477884079543184
946.158923,0.9485564275707146
946.277926,0.9484217421208927
946.396928,0.9492197003003991
946.51593,0.9494598832664392
946.634933,0.947931534809725
946.753935,0.948590576216779
946.872937,0.9495624304712814
946.99194,0.9504820519289542
947.110942,0.9481894072562562
947.229945,0.9488211117357308
947.348947,0.9498102986110195
947.467949,0.9482937138278106
947.586952,0.9477182742071104
947.705954,0.9482728515955918
947.824956,0.9489397217876716
947.943959,0.9496232044115769
948.062961,0.9495396412464219
948.181964,0.9501114362034658
948.300966,0.9489738842325762
948.419968,0.9501095359824937
948.538971,0.9498330943317337
948.657973,0.9493231708867764
948.776976,0.9497409649899289
948.895978,0.948041501245693
949.01498,0.9495643295980414
949.133983,0.9490127929594533
949.252985,0.9510962617028973
949.371987,0.949578573169812
949.49099,0.9493573471360971
949.609992,0.9500240299720835
949.728995,0.9493677901243519
949.847997,0.9500430306426889
949.966999,0.949140918334771
950.086002,0.9492339387026915
950.205004,0.9495880690030227
950.324006,0.9492282433161454
950.443009,0.9491039025607683
950.562011,0.9503366392993589
950.681014,0.9490858697579317
950.800016,0.950828090371032
950.919018,0.9493336134990904
951.038021,0.9495757244383655
951.157023,0.949835943835291
951.276026,0.950513418354211
951.395028,0.948617137124764
951.51403,0.9493345628331786
951.633033,0.9497476131999525
951.752035,0.9500943343515313
951.871037,0.950593264834858
951.99004,0.9507900580080695
952.109042,0.9487954939115562
952.228045,0.9502729688775087
952.347047,0.9502853225064025
952.466049,0.9490222831348336
952.585052,0.9494209562092354
952.704054,0.9502283070975315
952.823056,0.9495662287285997
952.942059,0.9504430829636943
953.061061,0.949757110723572
953.180064,0.9513844875342016
953.299066,0.9497884532253744
953.418068,0.9499394815958745
953.537071,0.9503813061710692
953.656073,0.9492785537462557
953.775076,0.9496839822415291
953.894078,0.9499765299580951
954.01308,0.9504326281472832
954.132083,0.9493203229215357
954.251085,0.9501560924903819
954.370087,0.950532428812682
954.48909,0.9497371660336669
954.608092,0.9503404406535187
954.727095,0.9497343168264425
954.846097,0.9500268800484485
954.965099,0.9502292573263137
955.084102,0.9503062290134684
955.203104,0.949750462447066
955.322106,0.9507025893463529
955.441109,0.9507387167311641
955.560111,0.9500867336272595
955.679114,0.9484264842414586
955.798116,0.9492310910051469
955.917118,0.9504297768536758
956.036121,0.9502245061919049
956.155123,0.950474448102954
956.274125,0.9501579928044672
956.393128,0.9482358696755318
956.51213,0.9515624130688894
956.631133,0.9499879297448531
956.750135,0.9503480434074549
956.869137,0.9496573914622989
956.98814,0.9501133364282385
957.107142,0.9491693929894387
957.226145,0.9506759700465232
957.345147,0.9504963092666628
957.464149,0.9501114362034658
957.583152,0.9507406182104989
957.702154,0.9503100302459869
957.821156,0.949706774930614
957.940159,0.9504658938714152
958.059161,0.9495956657379616
958.178164,0.9501513417217964
958.297166,0.9500601315711484
958.416168,0.9500050296814876
958.535171,0.9488552699105968
958.654173,0.9503138314937104
958.773175,0.9496213051670673
958.892178,0.9496991773068051
959.01118,0.9503718024055263
959.130183,0.9493848788983728
959.249185,0.9512646206405451
959.368187,0.9496032625336747
959.48719,0.9494646305777238
959.606192,0.9500810331239592
959.725195,0.9493288668428895
959.844197,0.9490564485520003
959.963199,0.9498378435090783
960.082202,0.9511980344476442
960.201204,0.9491551555553249
960.320206,0.950999254831638
960.439209,0.9487442603382038
960.558211,0.9483069900327374
960.677214,0.9485222801539791
960.796216,0.9494228550530467
960.915218,0.9491105463113393
961.034221,0.9497533117027273
961.153223,0.9487736718661507
961.272225,0.9493611445730805
961.391228,0.9494760242216524
961.51023,0.9492557713343559
961.629233,0.9504459342972201
961.748235,0.9508604190756895
961.867237,0.9495130545086831
961.98624,0.9502758197006916
962.105242,0.9492035637026556
962.224244,0.9497419147313687
962.343247,0.9492595683650352
962.462249,0.9484520921022377
962.581252,0.9489482622835999
962.700254,0.9482813860896614
962.819256,0.9495633800341866
962.938259,0.9496374488664762
963.057261,0.949390575224735
963.176264,0.9484814945728288
963.295266,0.9502435108720749
963.414268,0.949849241631589
963.533271,0.9486550825691529
963.652273,0.9492842494346653
963.771275,0.9488619119207331
963.890278,0.9494997614189717
964.00928,0.9492557713343559
964.128283,0.9493469042627145
964.247285,0.950031630194724
964.366287,0.9490165890182172
964.48529,0.9479533374857555
964.604292,0.9485450449618794
964.723294,0.9490023538761457
964.842297,0.9478680255244777
964.961299,0.9497675581092505
965.080302,0.9497096240552124
965.199304,0.9484520921022377
965.318306,0.9493117790770768
965.437309,0.9482188015834908
965.556311,0.9469878650266179
965.675314,0.9481438952570046
965.794316,0.9479097326351504
965.913318,0.9489482622835999
966.032321,0.9482766446945844
966.151323,0.9483060417262216
966.270325,0.9481969928018563
966.389328,0.9477116402024099
966.50833,0.9476945815464147
966.627333,0.9478850873024927
966.746335,0.9487309780115356
966.865337,0.9484795976117366
966.98434,0.9471431837722712
967.103342,0.948785057218525
967.222344,0.947709744781025
967.341347,0.9480879564173964
967.460349,0.9476339310340328
967.579352,0.9489292835081425
967.698354,0.9485554790147612
967.817356,0.9465362595314736
967.936359,0.9471753871879744
968.055361,0.9472360083526111
968.174363,0.9470844627152489
968.293366,0.9460981146816703
968.412368,0.9475950788393358
968.531371,0.9479590252228436
968.650373,0.9475922360583635
968.769375,0.9463772547966439
968.888378,0.9485156405212568
969.00738,0.9463327761109258
969.126383,0.946131228695176
969.245385,0.9460678400263975
969.364387,0.9465551904459727
969.48339,0.9447168745777068
969.602392,0.9451449282687314
969.721394,0.9447301007065335
969.840397,0.9476983723323225
969.959399,0.9453141243534894
970.078402,0.9451534346113644
970.197404,0.9452129811534412
970.316406,0.9432423787006913
970.435409,0.9449152859538335
970.554411,0.9439085429483635
970.673413,0.9447357691041429
970.792416,0.9448982776317616
970.911418,0.9439066551331653
971.030421,0.9434055737481711
971.149423,0.9436603276433113
971.268425,0.9432244572657502
971.387428,0.9432753927616886
971.50643,0.9413107124587384
971.625433,0.9432669033213562
971.744435,0.9425191891748648
971.863437,0.9423344735165123
971.98244,0.9412419992847904
972.101442,0.9412147036625995
972.220444,0.9411450563515108
972.339447,0.9416760118786771
972.458449,0.9399533806510849
972.577452,0.940907917678038
972.696454,0.9411262336386115
972.815456,0.9395793536418979
972.934459,0.939087143031032
973.053461,0.9393970929271523
973.172463,0.9384637961421292
973.291466,0.9384656730715984
973.410468,0.9373767466692544
973.529471,0.9372567701243434
973.648473,0.9359361693208251
973.767475,0.9355656119729714
973.886478,0.9376176834521989
974.00548,0.9361224391517534
974.124482,0.935279372692551
974.243485,0.9349576919206098
974.362487,0.9350063109846743
974.48149,0.9335852473785013
974.600492,0.9337505065922964
974.719494,0.9326428022935327
974.838497,0.9329860780036334
974.957499,0.9331297689235628
975.076502,0.9314274286751612
975.195504,0.9313715447059765
975.314506,0.9292913244849268
975.433509,0.9303783012573881
975.552511,0.9291417206251186
975.671513,0.9288658065093672
975.790516,0.9293535890895082
975.909518,0.9277119435862474
976.028521,0.9274197603452942
976.147523,0.9265984303405487
976.266525,0.9253974112056698
976.385528,0.9252789679175676
976.50453,0.9236907033605897
976.623532,0.9232594405098338
976.742535,0.9234201016295945
976.861537,0.9220913336258217
976.98054,0.92101864374011
977.099542,0.9199058050463699
977.218544,0.9203704747971552
977.337547,0.9199775604975897
977.456549,0.9189073296123833
977.575552,0.9176896659827195
977.694554,0.916075036579377
977.813556,0.9167275142599116
977.932559,0.9149782358003993
978.051561,0.9145675027889862
978.170563,0.9130259280956412
978.289566,0.9126662667379117
978.408568,0.9102272366858168
978.527571,0.9109575317388111
978.646573,0.9088292920187125
978.765575,0.9076431356920134
978.884578,0.9070560805160489
979.00358,0.9065455516700737
979.122582,0.9070370325383625
979.241585,0.9067286923680988
979.360587,0.904475555446088
979.47959,0.9025600983704449
979.598592,0.9002074880057419
979.717594,0.9007477745683056
979.836597,0.8986424889206652
979.955599,0.8990110078823476
980.074601,0.8957714291018
980.193604,0.8955475142350491
980.312606,0.8942051999510934
980.431609,0.8939101609192273
980.550611,0.8926595623172261
980.669613,0.889941098416982
980.788616,0.8898165153842195
980.907618,0.8887493759774592
981.026621,0.8865480083491682
981.145623,0.8853342691789005
981.264625,0.8849713565307138
981.383628,0.8823645379768015
981.50263,0.8813063355796519
981.621632,0.8807160580998505
981.740635,0.8785609448492434
981.859637,0.8777705957093406
981.97864,0.8750624707764071
982.097642,0.874590064603334
982.216644,0.8733490280560814
982.335647,0.8716738066493921
982.454649,0.8701497114600082
982.573651,0.8674477495858852
982.692654,0.8669274370455051
982.811656,0.8642527657603389
982.930659,0.8636134552877249
983.049661,0.8606563354957156
983.168663,0.8603723657625851
983.287666,0.858009592059619
983.406668,0.8566550073079174
983.525671,0.8543366150784591
983.644673,0.8523483280192677
983.763675,0.8519052221062199
983.882678,0.8484365297442137
984.00168,0.8461996113371882
984.120682,0.8452185888910612
984.239685,0.8441120774628398
984.358687,0.8416676985007945
984.47769,0.8384418920508054
984.596692,0.8381233446596636
984.715694,0.8352535061740967
984.834697,0.832559989719993
984.953699,0.8310377981688802
985.072701,0.8288881952091016
985.191704,0.8249685620331639
985.310706,0.8244407510709866
985.429709,0.8217081464111542
985.548711,0.8202221998534605
985.667713,0.8159599549813449
985.786716,0.8160497155131315
985.905718,0.8133530563877075
986.02472,0.8110950749393779
986.143723,0.808633090024689
986.262725,0.805880347281512
986.381728,0.8033458181666695
986.50073,0.8004269549424244
986.619732,0.7984283868061595
986.738735,0.7969128131221627
986.857737,0.794160259452647
986.97674,0.7910136932891796
987.095742,0.7888177290264349
987.214744,0.7866357273844956
987.333747,0.7860223907495195
987.452749,0.780820491492932
987.571751,0.7787852072115026
987.690754,0.777493496184304
987.809756,0.7746375782303788
987.928759,0.7711364061430378
988.047761,0.7695341093845705
988.166763,0.7660789857510345
988.285766,0.7664927801177639
988.404768,0.7627461522298871
988.52377,0.7593139126013655
988.642773,0.7581151438961162
988.761775,0.7555117082777114
988.880778,0.7558215315875437
988.99978,0.7524054034215814
989.118782,0.7499865544593588
989.237785,0.7482934987198872
989.356787,0.7467087968800749
