nu,[0]HCFC-124-HITRAN(x-sec)-X=0.01-T=278.1K-P=1.0atm-L=15cm
542.600852,0.9214138455029915
542.720854,0.9222158243587967
542.840857,0.9201928604358566
542.960859,0.9227397917396816
543.080862,0.9227084191200999
543.200864,0.9214285882424612
543.320866,0.926588237813874
543.440869,0.9309757959020541
543.560871,0.9241166229417593
543.680874,0.9312867937516351
543.800876,0.9323844960143687
543.920878,0.9308882882901616
544.040881,0.9301038801376225
544.160883,0.9340941900125931
544.280886,0.936459503897862
544.400888,0.935054932576996
544.52089,0.9383558790109268
544.640893,0.9376505006454172
544.760895,0.9414688659429522
544.880898,0.9407319843477113
545.0009,0.9453292495004799
545.120902,0.9427557911836576
545.240905,0.9448774900983175
545.360907,0.946941463758072
545.48091,0.9502121533536181
545.600912,0.9497666083421673
545.720914,0.9491798339101866
545.840917,0.9538336440933234
545.960919,0.9535761437735257
546.080922,0.9542906398505901
546.200924,0.9537602017302955
546.320926,0.9588563564895254
546.440929,0.9601958547154101
546.560931,0.9590721234426074
546.680934,0.960356220813344
546.800936,0.9591958517268343
546.920938,0.9614228080648596
547.040941,0.9635942263587302
547.160943,0.9633986365838132
547.280946,0.9654316229245093
547.400948,0.9677717644819538
547.52095,0.9681289381575381
547.640953,0.9682189783355901
547.760955,0.9708066064423826
547.880958,0.9679614663379669
548.00096,0.9717438869827253
548.120962,0.9749744631191153
548.240965,0.971350410392885
548.360967,0.9717312543943065
548.48097,0.971296987589454
548.600972,0.9756727948076194
548.720974,0.9753937922875665
548.840977,0.9775752578092612
548.960979,0.9755947441061045
549.080982,0.977070959096489
549.200984,0.9771139511645078
549.320986,0.9772488021942756
549.440989,0.9772810519368658
549.560991,0.9779957055599072
549.680994,0.9795304057167106
549.800996,0.977466752977774
549.920998,0.9783175190824581
550.041001,0.981074381667607
550.161003,0.9795539147285548
550.281006,0.9822936330480142
550.401008,0.9817427208651902
550.52101,0.9807222391779472
550.641013,0.9825490625970091
550.761015,0.9793237466044075
550.881018,0.9818517003554561
551.00102,0.9820746059902692
551.121022,0.9812176289841301
551.241025,0.9821747827090059
551.361027,0.9811734751842938
551.48103,0.9808840716982273
551.601032,0.9821305858382211
551.721034,0.9830679854856474
551.841037,0.982138442914336
551.961039,0.9801986733067553
552.081042,0.9818094816400497
552.201044,0.9796126897266708
552.321046,0.9803153238894509
552.441049,0.9815081123917327
552.561051,0.9796136693398504
552.681054,0.9806369200545744
552.801056,0.9815434473198038
552.921058,0.9804966990010509
553.041061,0.9823211376548023
553.161063,0.9806653589376179
553.281066,0.9820687135603106
553.401068,0.9811234366130538
553.52107,0.9784730839350703
553.641073,0.9810783059729823
553.761075,0.9807094898717086
553.881078,0.9786169300508393
554.00108,0.9788743401513871
554.121082,0.9815846730103247
554.241085,0.9795029792493228
554.361087,0.9801663272842485
554.48109,0.980118300310882
554.601092,0.9767417416595273
554.721094,0.9766440723689073
554.841097,0.9774540459925809
554.961099,0.9786286735244605
555.081102,0.977106134284166
555.201104,0.9787373073362867
555.321106,0.9765210229680639
555.441109,0.9780622115290627
555.561111,0.9777424374718005
555.681114,0.9778363052513791
555.801116,0.9771217681073848
555.921118,0.9775684148064071
556.041121,0.9780514529039084
556.161123,0.9751441234357175
556.281126,0.9748389510870461
556.401128,0.976202728999312
556.52113,0.9771344707729374
556.641133,0.976185157508334
556.761135,0.9747931347330377
556.881138,0.9748321272382721
557.00114,0.9732152482878746
557.121142,0.9721598823830192
557.241145,0.9724797756038727
557.361147,0.9730546810190711
557.48115,0.9740993290452428
557.601152,0.9721871032408163
557.721154,0.9723922563624933
557.841157,0.9715709319642957
557.961159,0.968607312001599
558.081162,0.9699778915121223
558.201164,0.9707609796041189
558.321166,0.9686693048533171
558.441169,0.9676508005717955
558.561171,0.967209652396163
558.681174,0.9678366073623864
558.801176,0.9660902718651031
558.921178,0.9667580709409709
559.041181,0.9661772239023539
559.161183,0.965775377767002
559.281186,0.9649760467229305
559.401188,0.9649953464368615
559.52119,0.964263192856348
559.641193,0.9594404778575307
559.761195,0.9562527672398345
559.881198,0.9517898636648764
560.0012,0.9520011844703515
560.121202,0.9491228848286415
560.241205,0.9477305946247576
560.361207,0.9473619991199222
560.48121,0.947821581129124
560.601212,0.9504145700989005
560.721214,0.9489966598791045
560.841217,0.949835943835291
560.961219,0.948615239892387
561.081222,0.948341129698889
561.201224,0.9485004643924179
561.321226,0.9441303875216727
561.441229,0.9431659791622397
561.561231,0.9424569849611408
561.681234,0.9432235140417645
561.801236,0.9449899372101096
561.921238,0.9411168224233313
562.041241,0.9398302548231375
562.161243,0.9407950155021827
562.281246,0.937643937114885
562.401248,0.936521312264773
562.52125,0.9373214430726731
562.641253,0.9347950234347843
562.761255,0.9324637520648643
562.881258,0.9328256181981557
563.00126,0.9277592581018802
563.121262,0.9272825123773633
563.241265,0.9254409059061138
563.361267,0.924414236407543
563.48127,0.923903176655855
563.601272,0.9200953251621111
563.721274,0.919414706481462
563.841277,0.9193218502854241
563.961279,0.9173758697791629
564.081282,0.9139540338364659
564.201284,0.9136323786311927
564.321286,0.9122547470562764
564.441289,0.9131957667127688
564.561291,0.9124025442965528
564.681294,0.9104684788667158
564.801296,0.9084885449282781
564.921298,0.9092592699556029
565.041301,0.9031650162612176
565.161303,0.9022713253451147
565.281306,0.9031740479565386
565.401308,0.9011081457475638
565.52131,0.9019555856389156
565.641313,0.8995055999370299
565.761315,0.9010540808807812
565.881318,0.9023344865485051
566.00132,0.9027857666023912
566.121322,0.8990469690418812
566.241325,0.8989930278419909
566.361327,0.898022639475961
566.48133,0.8978789673477215
566.601332,0.8979418210752906
566.721334,0.8983280190849745
566.841337,0.9008108291194089
566.961339,0.8999014694859163
567.081342,0.9000814677790429
567.201344,0.9014866906576443
567.321346,0.9019555856389156
567.441349,0.9031469531415242
567.561351,0.9014596464625895
567.681354,0.9026593854419546
567.801356,0.9024157003068588
567.921358,0.9033547008308151
568.041361,0.9033727681055039
568.161363,0.9073237015319602
568.281366,0.908461290680746
568.401368,0.9097249299005936
568.52137,0.9102472619053006
568.641373,0.9102909548224937
568.761375,0.9115060932733731
568.881378,0.911323810283625
569.00138,0.9113201649956744
569.121382,0.9092747274945809
569.241385,0.9125804801408716
569.361387,0.9118826230379393
569.48139,0.9140947935959
569.601392,0.9140874808668021
569.721394,0.9150157506771168
569.841397,0.9193089798696132
569.961399,0.9223264968979392
570.081402,0.9216322464638674
570.201404,0.9242820546229596
570.321406,0.9248663855105922
570.441409,0.9236925507438438
570.561411,0.9240888998589194
570.681414,0.923294525035175
570.801416,0.9211816784681999
570.921418,0.9214424097749461
571.041421,0.9210085125907503
571.161423,0.9200244805496263
571.281426,0.9167155968796894
571.401428,0.9118114989672171
571.52143,0.9008288455161546
571.641433,0.8951356571129014
571.761435,0.8921062849223051
571.881438,0.8833445063958101
572.00144,0.8733490280560814
572.121442,0.8677080229498135
572.241445,0.8589625114792421
572.361447,0.8487420218802068
572.48145,0.8362229624171713
572.601452,0.8328264515483221
572.721454,0.8276871782737547
572.841457,0.8236331949020911
572.961459,0.8215027450507912
573.081462,0.8205093278678806
573.201464,0.828705859863779
573.321466,0.8378384311605188
573.441469,0.8505772860191875
573.561471,0.8634321155034583
573.681474,0.8760168088893375
573.801476,0.8874261254736904
573.921478,0.8934275797409756
574.041481,0.9000724670093689
574.161483,0.905601423181601
574.281486,0.9063823881559299
574.401488,0.9127182901977703
574.52149,0.913541933502816
574.641493,0.9134624588118004
574.761495,0.9135921796909161
574.881498,0.9154001380080902
575.0015,0.9139613454979831
575.121502,0.9127986129414566
575.241505,0.9142355750340062
575.361507,0.9120422164609882
575.48151,0.9111743654335511
575.601512,0.9118890062386418
575.721514,0.9104557323972372
575.841517,0.9094293173380193
575.961519,0.908048034816325
576.081522,0.9083995174132946
576.201524,0.9076304287770622
576.321526,0.9080489428648139
576.441529,0.9060217197432189
576.561531,0.9050745164980273
576.681534,0.9042404223702964
576.801536,0.9048953294838604
576.921538,0.9059583004425383
577.041541,0.9027225738105026
577.161543,0.9028670209777775
577.281546,0.9000184642814465
577.401548,0.9024517976568133
577.52155,0.9027225738105026
577.641553,0.9008198372727407
577.761555,0.9014326030788484
577.881558,0.8999824642628804
578.00156,0.9006306849686005
578.121562,0.9019555856389156
578.241565,0.9009459608784054
578.361567,0.9012433221073994
578.48157,0.9037884151703282
578.601572,0.903264369877355
578.721574,0.903318567365456
578.841577,0.9048401325522855
578.961579,0.9049731538285949
579.081582,0.9055824057513979
579.201584,0.9050799469614176
579.321586,0.9060108475478152
579.441589,0.9070724076724422
579.561591,0.9091528928442005
579.681594,0.9088710991277016
579.801596,0.9099896983771396
579.921598,0.9105486036182935
580.041601,0.9122957994435658
580.161603,0.9131665449157852
