nu,[0]Dimethyldisulfide-PNNL(x-sec)-X=0.01-T=278.09K-P=1.0atm-L=15cm
628.824082,1.000255952750317
628.943684,0.9982158934136509
629.063286,0.9995349881515387
629.182888,1.0019906787753579
629.30249,1.000937929581107
629.422092,0.9985826054538453
629.541694,1.0000567016074753
629.661296,1.0002948834695848
629.780898,0.9992195946747593
629.9005,1.00057227368614
630.020102,0.9987710557712226
630.139704,0.998856654118539
630.259306,1.0003277837093436
630.378908,1.0009641144598416
630.49851,0.9999936910199017
630.618112,1.0034497366921906
630.737714,1.0006295480822633
630.857316,0.9975951961847973
630.976918,1.000957958549467
631.09652,1.0012267518452227
631.216122,1.0020663319274759
631.335724,0.999772085976348
631.455326,1.0002705065803084
631.574928,1.0004314730577328
631.69453,0.9981107868140341
631.814132,0.9999178813719192
631.933734,1.002600475385644
632.053336,0.9999678945153921
632.172938,1.0001887278068522
632.29254,0.997649167544823
632.412142,0.9994412161778624
632.531744,1.002424935411377
632.651346,0.9999238339007847
632.770948,1.0042339378956031
632.89055,1.0001018851899435
633.010152,1.0016477560605839
633.129754,0.9997279070240099
633.249356,1.0046345062580586
633.368958,0.9991082978029029
633.48856,0.9996738432006971
633.608162,1.0007347297817897
633.727764,1.001813141757323
633.847366,1.0003699384103426
633.966968,1.0002473505861127
634.08657,1.001275312520274
634.206172,0.9990805629415175
634.325774,1.000486198156027
634.445376,1.0033944481349126
634.564978,1.0002816996699022
634.68458,0.9978528085207736
634.804182,0.9993868080790556
634.923784,0.9989167870991015
635.043386,1.0002711167455034
635.162988,0.9990643080329925
635.28259,0.9976642321609905
635.402192,1.001241469986653
635.521794,1.0003251128377268
635.641396,1.002621831003206
635.760998,0.9993398979632734
635.8806,1.0013066529280308
636.000202,0.9991137329668266
636.119804,1.0001788759964034
636.239406,1.000913877331648
636.359008,1.0012677028568155
636.47861,1.000636142252713
636.598212,1.0001150066127535
636.717814,1.000551421977232
636.837416,0.9992542881813622
636.957018,1.0003566635893384
637.07662,1.0009251877223655
637.196222,1.0023965671871171
637.315824,1.001510139113402
637.435426,1.0004852677042952
637.555028,0.9989890113936856
637.67463,0.9995631154618547
637.794232,0.9998995750429236
637.913834,1.0024024813443104
638.033436,0.9997837933760215
638.153038,1.0017755744688983
638.27264,0.9987579719560912
638.392242,0.9998833668021804
638.511844,0.998512607266668
638.631446,0.9990655069108815
638.751048,1.0008779952123366
638.87065,0.9982763871297329
638.990252,1.0027289167330333
639.109854,0.9997523706652063
639.229456,1.0035881219523248
639.349058,0.9977638040199134
639.46866,1.0024026818248266
639.588262,1.0015630202447967
639.707864,1.0015867575696626
639.827466,1.0016499596880712
639.947068,1.0013372933804068
640.06667,1.0018845735808446
640.186272,1.0029804326841318
640.305874,0.9982981497921845
640.425476,1.0012611946378989
640.545078,1.0003819229139916
640.66468,0.9992386699588947
640.784282,0.9991837832862301
640.903884,1.0005576954543152
641.023486,1.0004136455277266
641.143088,1.0028463431643662
641.26269,0.9990597423195374
641.382292,1.0006274967937925
641.501894,1.0001415300144276
641.621496,1.0011869038134804
641.741098,1.0005775967447954
641.8607,1.0005910245862444
641.980302,0.9998769375728018
642.099904,1.0023565723619885
642.219506,0.9998372632430628
642.339108,1.0031297875897554
642.45871,1.0007611895578419
642.578312,0.9998958254265478
642.697914,0.9994941879660598
642.817516,0.9981228640276215
642.937118,1.0012136358606833
643.05672,0.9989069977625558
643.176322,1.0029774237473472
643.295924,1.0006202622831435
643.415526,0.9999480173511447
643.535128,1.002583230805771
643.65473,1.0030317865969343
643.774332,1.0008206765708858
643.893934,0.9980981108875339
644.013536,0.9983834080946544
644.133138,1.0006313992486398
644.25274,0.9986651916502084
644.372342,1.0030610755527196
644.491944,1.002179471602965
644.611546,1.0018726512253573
644.731148,1.0000562225804301
644.85075,0.9999333642202622
644.970352,1.0005139120075508
645.089954,1.000514902516814
645.209556,1.0009671473857031
645.329158,1.003372273362641
645.44876,0.9981609930492871
645.568362,1.0037567389202415
645.687964,0.9985465572724619
645.807566,1.0007215702066175
645.927168,1.000215363187322
646.04677,1.000953194000924
646.166372,0.9999631366794689
646.285974,0.9987725539289299
646.405576,0.9998544505933428
646.525178,1.0004113245707613
646.64478,0.9996999850134994
646.764382,1.000121117334112
646.883984,1.0002286061263987
647.003586,1.0005348329721788
647.123188,1.0018737532858797
647.24279,1.0029646860149504
647.362392,1.0012024223307576
647.481994,1.000855615830566
647.601596,1.0025451333668562
647.721198,1.0014347282391818
647.8408,1.0025850354572106
647.960402,1.0008415939416118
648.080004,0.9997536103589144
648.199606,0.9992147085028881
648.319208,1.0008285730771755
648.43881,1.0015976749248197
648.558412,1.001146156335712
648.678014,0.9999093611079526
648.797616,0.9978195805754982
648.917218,1.0019617216631735
649.03682,1.0014747864294697
649.156422,1.0003478604894325
649.276024,1.0000388247536613
649.395626,1.0015332742648255
649.515228,1.0009101939753569
649.63483,1.0009417631807185
649.754432,1.0007998797333064
649.874034,0.9981781615660164
649.993636,1.000666391940515
650.113238,0.9981920363388915
650.23284,0.9999456454772606
650.352442,1.0006217632146626
650.472044,1.000222474743836
