nu,[0]Acetylene-PNNL(x-sec)-X=0.01-T=278.22K-P=1.0atm-L=15cm
679.861597,0.6207170108657575
679.9826,0.7951853872526122
680.103602,0.9001804821861911
680.224604,0.9387688464438643
680.345607,0.9549541023718068
680.466609,0.9617987978840324
680.587612,0.968912471364956
680.708614,0.969760640797412
680.829617,0.9687545515029419
680.950619,0.966271913910031
681.071621,0.9434093473780134
681.192624,0.9501370895585621
681.313626,0.9499489810381876
681.434629,0.9333238801023617
681.555631,0.9202085038474526
681.676634,0.9334610887973287
681.797636,0.8974211658236857
681.918638,0.7890386289151035
682.039641,0.4818752576415456
682.160643,0.6249272725103432
682.281646,0.8383412850602995
682.402648,0.924159133284145
682.52365,0.9518974219964018
682.644653,0.9623616147886884
682.765655,0.9658545745950043
682.886658,0.9676256419780438
683.00766,0.9644714962019564
683.128663,0.953473163111054
683.249665,0.9075169820640324
683.370667,0.8690974670453949
683.49167,0.9260343036904716
683.612672,0.9161987150574247
683.733675,0.9035444252383552
683.854677,0.8917049274063041
683.97568,0.8537131769320612
684.096682,0.7731053132683859
684.217684,0.6106446967506898
684.338687,0.20149312848264125
684.459689,0.12128647132028568
684.580692,0.5378368594653271
684.701694,0.7831977974613001
684.822696,0.875981768917786
684.943699,0.9167632673301481
685.064701,0.9360447442136883
685.185704,0.9455448091422314
685.306706,0.9494247539006556
685.427709,0.9453604458804509
685.548711,0.9246102330005663
685.669713,0.9439566835116278
685.790716,0.9572525736894857
685.911718,0.9530175118484144
686.032721,0.9289642715034098
686.153723,0.9007297597929625
686.274725,0.8660263011828488
686.395728,0.8764023410961144
686.51673,0.7871235927581118
686.637733,0.6262159495733703
686.758735,0.34552164133781343
686.879738,0.617269228104148
687.00074,0.8432346572398791
687.121742,0.9124481655642898
687.242745,0.9367779542626816
687.363747,0.9474463180899825
687.48475,0.9483932898954146
687.605752,0.9366027931633077
687.726755,0.887399503089264
687.847757,0.8396669112596178
687.968759,0.9146123176945792
688.089762,0.9252724909874614
688.210764,0.8917138445001637
688.331767,0.8621206956194969
688.452769,0.843133475152057
688.573771,0.8490985683989242
688.694774,0.8121907927336451
688.815776,0.6936623251985895
688.936779,0.47929931595146125
689.057781,0.08959103677486467
689.178784,0.0750950976479388
689.299786,0.4747010697019885
689.420788,0.7283963078434911
689.541791,0.8357548086535059
689.662793,0.8866721337589131
689.783796,0.9087638586653162
689.904798,0.9136607016739352
690.025801,0.8915444349641242
690.146803,0.9158588683795952
690.267805,0.9374339283948261
690.388808,0.930437847374124
690.50981,0.9273335143180844
690.630813,0.9321206685353457
690.751815,0.9109976147520275
690.872817,0.8732791629284792
690.99382,0.7655352627156697
691.114822,0.7479942411758981
691.235825,0.7643419587249481
691.356827,0.5723926912426909
691.47783,0.22179538750977074
691.598832,0.589801051378984
691.719834,0.8139877192580319
691.840837,0.8852722979490762
691.961839,0.9123012732347837
692.082842,0.9155658404286863
692.203844,0.8787981883307815
692.324846,0.7887940648495285
692.445849,0.8634148470338335
692.566851,0.8672656046843562
692.687854,0.868723835471111
692.808856,0.9050609404821002
692.929859,0.9100524898326079
693.050861,0.8856353340085421
693.171863,0.8179287899660741
693.292866,0.7768406758704267
693.413868,0.7399371713274435
693.534871,0.632585430194544
693.655873,0.340513672504667
693.776876,0.03330992094802065
693.897878,0.042239477899260386
694.01888,0.4019892226704414
694.139883,0.6682653191139342
694.260885,0.7905234168007569
694.381888,0.8468853106931199
694.50289,0.8526552286561548
694.623892,0.8484365297442137
694.744895,0.8834240109790382
694.865897,0.9026864656297185
694.9869,0.9213336859854224
695.107902,0.9303810923964786
695.228905,0.9257398715990818
695.349907,0.911296470979408
695.470909,0.8526296493829862
695.591912,0.7425092132238323
695.712914,0.7526085803081506
695.833917,0.7870370139248316
695.954919,0.7002415024071138
696.075922,0.43393956748653784
696.196924,0.19051963859332924
696.317926,0.5299619857544148
696.438929,0.7682731077491533
696.559931,0.8475715656905343
696.680934,0.8529281219899295
696.801936,0.7606514818031702
696.922938,0.7662245545869287
697.043941,0.8298751592885577
697.164943,0.8734975100114595
697.285946,0.9085530499048676
697.406948,0.9166110972582368
697.527951,0.9130989730916498
697.648953,0.8963897246753222
