nu,[0]Myrcene-PNNL(x-sec)-X=0.01-T=298.15K-P=1.0atm-L=15cm
1457.084742,0.6997235153741722
1457.204344,0.6995346155276481
1457.323946,0.7000524627229697
1457.443549,0.700227497717113
1457.563151,0.7010752857977023
1457.682754,0.7010332225424647
1457.802356,0.7017346063984865
1457.921958,0.7011173515768109
1458.041561,0.7003885685640253
1458.161163,0.7008089278003238
1458.280766,0.7007949117619287
1458.400368,0.7021627950926639
1458.51997,0.7026474546095823
1458.639573,0.7028371950361318
1458.759175,0.702528014694979
1458.878778,0.7024858642786225
1458.99838,0.7022259925880668
1459.117982,0.7030762003110385
1459.237585,0.7035685259451248
1459.357187,0.704610578292051
1459.47679,0.7048572351568866
1459.596392,0.7048360897570145
1459.715994,0.7047867529575396
1459.835597,0.7045260300956492
1459.955199,0.7053367010767306
1460.074801,0.7062612976336609
1460.194404,0.7073992941642415
1460.314006,0.7074275907019351
1460.433609,0.707314411342013
1460.553211,0.7073639250837677
1460.672813,0.7078663318038575
1460.792416,0.7080362401116718
1460.912018,0.709170004865784
1461.031621,0.7104192430815076
1461.151223,0.710959366927313
1461.270825,0.7109806960282556
1461.390428,0.7114572127098573
1461.51003,0.7114785567463975
1461.629633,0.7120978124279288
1461.749235,0.7132523458035999
1461.868837,0.7148017839263445
1461.98844,0.7153595468170558
1462.108042,0.7156028104154419
1462.227645,0.716089585811402
1462.347247,0.7161397138368693
1462.466849,0.7166770200869044
1462.586452,0.7185284340958209
1462.706054,0.7198661406646873
1462.825657,0.7208602417107626
1462.945259,0.7216680574738623
1463.064861,0.721754662836977
1463.184464,0.7224984531259406
1463.304066,0.7229103946363996
1463.423668,0.7245677563950498
1463.543271,0.7259747822162126
1463.662873,0.7280758839664624
1463.782476,0.7279521215862884
1463.902078,0.7285638582618545
1464.02168,0.7289428099870603
1464.141283,0.7298764541886592
1464.260885,0.7308259105920515
1464.380488,0.7326992217383569
1464.50009,0.7341146967303039
1464.619692,0.7350108632107135
1464.739295,0.7354740659480781
1464.858897,0.7355991071674917
1464.9785,0.7363498010455952
1465.098102,0.7385621673388976
1465.217704,0.7399075744325323
1465.337307,0.741566825066183
1465.456909,0.7423904212533275
1465.576512,0.7435866325232261
1465.696114,0.7441073253872331
1465.815716,0.745157256743688
1465.935319,0.7464848178395468
1466.054921,0.7486228203047596
1466.174523,0.7504591948547602
1466.294126,0.7515030584527382
1466.413728,0.7523376899824239
1466.533331,0.7532485695583112
1466.652933,0.7544094660162718
1466.772535,0.7564415594201146
1466.892138,0.7580241755370595
1467.01174,0.760172422289226
1467.131343,0.7618314058048359
1467.250945,0.7629978999962198
1467.370547,0.7637230924130737
1467.49015,0.7651219852687565
1467.609752,0.7668991289641586
1467.729355,0.7693109768486305
1467.848957,0.7714757808186942
1467.968559,0.7731439695004471
1468.088162,0.7748622557047248
1468.207764,0.7760176610289318
1468.327367,0.777050451171303
1468.446969,0.7788085711181758
1468.566571,0.7810313414891036
1468.686174,0.783244790738932
1468.805776,0.7851425384811243
1468.925379,0.7865649333548101
1469.044981,0.7876117607020469
1469.164583,0.7890859726531363
1469.284186,0.7903179074297646
1469.403788,0.7928192620761237
1469.52339,0.7952490046282535
1469.642993,0.7973033960856036
1469.762595,0.798723859968442
1469.882198,0.7997628762006237
1470.0018,0.8008833283608096
1470.121402,0.8024786730257122
1470.241005,0.8047529041896312
1470.360607,0.8066946976099556
1470.48021,0.8091103243180763
1470.599812,0.8106328824840261
1470.719414,0.811565646535414
1470.839017,0.8129220934830799
1470.958619,0.8140039991752157
1471.078222,0.8158702043226737
1471.197824,0.8182560269250891
1471.317426,0.8203452424113996
1471.437029,0.8217245807384251
1471.556631,0.8229334041396317
1471.676234,0.8234684847346765
1471.795836,0.8251748299560883
1471.915438,0.8271576279538372
1472.035041,0.8280431602910611
1472.154643,0.8310959728508422
1472.274245,0.8331429857375975
1472.393848,0.8345354969470079
1472.51345,0.8358300299711933
1472.633053,0.8368168915403763
1472.752655,0.8381233446596636
1472.872257,0.8399272483522727
1472.99186,0.8431503379901879
1473.111462,0.8437576248305686
1473.231065,0.8452101367474331
1473.350667,0.8461234567991736
1473.470269,0.846529693547457
1473.589872,0.8479276205144034
1473.709474,0.8505517690833628
1473.829077,0.8529451807229561
1473.948679,0.8550374584093186
1474.068281,0.8554993033237637
1474.187884,0.8572377308164254
1474.307486,0.8576493036968065
1474.427089,0.8587735605120852
1474.546691,0.8612331684579618
1474.666293,0.8631299671420798
1474.785896,0.8651693594008506
1474.905498,0.8661129081432429
1475.025101,0.8673089690486905
1475.144703,0.8681419854428708
1475.264305,0.8688454653219678
1475.383908,0.8707590294944617
1475.50351,0.8731481808779393
1475.623112,0.8744763752849014
1475.742715,0.875657715616844
1475.862317,0.8765338113072981
1475.98192,0.8769195710451921
1476.101522,0.8777969292222126
1476.221124,0.8794399452210285
1476.340727,0.8817382815021945
1476.460329,0.8836448945910841
1476.579932,0.8842725052416598
1476.699534,0.8850864102853948
1476.819136,0.8853962447468626
1476.938739,0.8862820838373348
1477.058341,0.8877811669274367
1477.177944,0.8896741561308019
1477.297546,0.8915533504530512
1477.417148,0.8927756156036275
1477.536751,0.8933561083934884
1477.656353,0.8937224594947736
1477.775956,0.8945092814099954
1477.895558,0.8960312404870695
1478.01516,0.897151979853853
1478.134763,0.8993167235937534
1478.254365,0.9003155193860558
1478.373967,0.900864879390648
1478.49357,0.9009549703830616
1478.613172,0.9017842303569115
1478.732775,0.9026142536009878
1478.852377,0.9042494648197323
1478.971979,0.9056630061721753
1479.091582,0.9073590878463486
1479.211184,0.907470699878153
1479.330787,0.9078283137792172
1479.450389,0.9077093960593928
1479.569991,0.9090156211216569
1479.689594,0.9108227200004285
1479.809196,0.9122930625602728
1479.928799,0.9134542376866662
1480.048401,0.9138178648302671
1480.168003,0.9144906823452558
1480.287606,0.9144193548538412
1480.407208,0.9151383710030859
1480.526811,0.9162005474566871
1480.646413,0.9183267636582342
1480.766015,0.9189780882009342
1480.885618,0.9201505325378256
1481.00522,0.9202692396129647
1481.124822,0.9195342381626954
1481.244425,0.9199518014865237
1481.364027,0.9217041365827697
1481.48363,0.9229668136509998
1481.603232,0.9244632316604354
1481.722834,0.9248858079086224
1481.842437,0.9256343432689486
1481.962039,0.9248571368929802
1482.081642,0.9253761273099778
1482.201244,0.9265761922450788
1482.320846,0.9277908024529066
1482.440449,0.9290906192357853
1482.560051,0.9289233979746878
1482.679654,0.9299243874103613
1482.799256,0.9296333666242308
1482.918858,0.9294939320770896
1483.038461,0.9307002678466311
1483.158063,0.932056354428079
1483.277666,0.9329748822378721
1483.397268,0.933916728975823
1483.51687,0.9336972843302694
1483.636473,0.9338177390491105
1483.756075,0.9336225915352747
1483.875678,0.934459492252822
1483.99528,0.9356582375534472
1484.114882,0.9368294784670687
1484.234485,0.937658939537898
1484.354087,0.937748021368474
1484.473689,0.9375136136653157
1484.593292,0.9373270670182033
1484.712894,0.9382085687020839
1484.832497,0.9394083657599044
1484.952099,0.9404554497968839
1485.071701,0.9413540137474335
1485.191304,0.9411055290892223
1485.310906,0.9409361453389812
1485.430509,0.9408373522304495
1485.550111,0.94094837758838
1485.669713,0.9423844185671408
1485.789316,0.9433301043210887
1485.908918,0.9444722245907321
1486.028521,0.944493003208237
1486.148123,0.94437022709844
1486.267725,0.944253132450298
1486.387328,0.9440180426902077
1486.50693,0.9455410269705591
1486.626533,0.946022429859929
1486.746135,0.9471185583696248
1486.865737,0.9473695780462309
1486.98534,0.9468268907727626
1487.104942,0.9465476180347389
1487.224544,0.9469395698770383
1487.344147,0.9470712036255848
1487.463749,0.949151358942296
1487.583352,0.9498653892059508
1487.702954,0.9499318821104197
1487.822556,0.9497580604811576
1487.942159,0.9494570348910619
1488.061761,0.9492206495205741
1488.181364,0.9503404406535187
1488.300966,0.950615128731383
1488.420568,0.9520268888493398
1488.540171,0.9523382525471836
1488.659773,0.9522220743673859
1488.779376,0.9520164166111599
1488.898978,0.9520249847974661
1489.01858,0.952025936822927
1489.138183,0.9530889908422319
1489.257785,0.9543727123746854
1489.377388,0.9544213866241992
1489.49699,0.9542038033534843
1489.616592,0.9534111893696202
1489.736195,0.9534550472930557
1489.855797,0.9534846048576617
1489.9754,0.9554880709453443
1490.095002,0.9558282852531546
1490.214604,0.9567817212624256
1490.334207,0.9567444075029193
1490.453809,0.9561083839731923
1490.573411,0.9560013058306752
1490.693014,0.9555387131551111
1490.812616,0.9564096055540521
1490.932219,0.9577332351174022
1491.051821,0.9580857458059139
1491.171423,0.958011018032162
1491.291026,0.9579525811424053
1491.410628,0.9574153204600965
1491.530231,0.9579420437219687
1491.649833,0.9586252999510426
1491.769435,0.9592073621461173
1491.889038,0.9599049594442904
1492.00864,0.9600547162986947
1492.128243,0.959285061089216
1492.247845,0.959486532105761
1492.367447,0.9593723600018154
1492.48705,0.9599702352008832
1492.606652,0.9610056410979393
1492.726255,0.9616631938138425
1492.845857,0.9615372241866436
1492.965459,0.961395888603108
1493.085062,0.9607913607331231
1493.204664,0.9606126701587653
1493.324266,0.961315134740175
1493.443869,0.9618805542564492
1493.563471,0.9628496558353374
1493.683074,0.9634169413318029
1493.802676,0.9628679501525937
1493.922278,0.9622114980861886
1494.041881,0.9617699443529011
1494.161483,0.962552181253874
1494.281086,0.9632695498155176
1494.400688,0.9641696638628704
1494.52029,0.9643451587112403
1494.639893,0.9639739572859959
1494.759495,0.9633678083206973
1494.879098,0.9627389344915156
1494.9987,0.9637002275535885
1495.118302,0.9642959783622556
1495.237905,0.964674056484244
1495.357507,0.965793727673503
1495.47711,0.9651381763172845
1495.596712,0.9646248593619006
1495.716314,0.9641725563762008
1495.835917,0.9645650544745908
1495.955519,0.9653321885883044
1496.075122,0.9658323601952553
1496.194724,0.9651787129719537
1496.314326,0.9646431874083443
1496.433929,0.9651227342300005
1496.553531,0.9649220095773682
1496.673133,0.9652269731140958
1496.792736,0.9664825841494852
1496.912338,0.9673431365383877
1497.031941,0.9674708342602749
1497.151543,0.9672996070766636
1497.271145,0.9666246675322279
1497.390748,0.9667986756326429
1497.51035,0.9660071916742221
1497.629953,0.966924367630278
1497.749555,0.9673450712265954
1497.869157,0.9681289381575381
1497.98876,0.9682151054674225
1498.108362,0.9673344304893361
1498.227965,0.9673189532622664
1498.347567,0.9667928748579915
1498.467169,0.967418592245772
1498.586772,0.9685346691773389
1498.706374,0.9682702953013295
1498.825977,0.9683864947085906
1498.945579,0.9679382355415455
1499.065181,0.9682170418995698
1499.184784,0.9675646834828119
1499.304386,0.9678811288703119
1499.423988,0.9689987084123991
1499.543591,0.9696665785773461
1499.663193,0.9696365193793302
1499.782796,0.9694571532151267
1499.902398,0.9688155849622203
1500.022,0.968181218531756
1500.141603,0.9689492907384315
1500.261205,0.9692594041269637
1500.380808,0.9700923556565724
1500.50041,0.9698663504683314
1500.620012,0.9694862373659833
1500.739615,0.9684291046517697
1500.859217,0.9682915974821492
1500.97882,0.969385416040097
1501.098422,0.9699284239010899
1501.218024,0.9699584921482863
1501.337627,0.9705222017740135
1501.457229,0.9701583241796614
1501.576832,0.9696054915071586
1501.696434,0.9689870804976658
1501.816036,0.9700118413324436
1501.935639,0.9701292198665029
1502.055241,0.9709464126595163
1502.174843,0.9713678948576319
1502.294446,0.9712357978067343
1502.414048,0.9703465531521722
1502.533651,0.9701728766636675
1502.653253,0.9700302717325171
1502.772855,0.9702378804240056
1502.892458,0.9709726285665713
1503.01206,0.971528183783756
1503.131663,0.9712979588869273
1503.251265,0.9712231718234319
1503.370867,0.9703931309045807
1503.49047,0.9701757871866632
1503.610072,0.970330057400983
1503.729675,0.971264935317729
1503.849277,0.9724758856925501
1503.968879,0.971970329687943
1504.088482,0.9710813835911385
1504.208084,0.9707512720428607
1504.327687,0.9701369809313061
1504.447289,0.9710250625042175
1504.566891,0.9720237895262079
1504.686494,0.9721530772876604
1504.806096,0.9723893391900998
1504.925699,0.971886743833833
1505.045301,0.9707803950178645
1505.164903,0.9705513178768062
1505.284506,0.9707619503655839
1505.404108,0.9716836407293855
1505.52371,0.9712581364869777
1505.643313,0.9704620312628087
1505.762915,0.971225114271718
1505.882518,0.9713125284655821
1506.00212,0.9710338017691067
1506.121722,0.9711425636454561
1506.241325,0.9723193296780509
1506.360927,0.9725313183978516
1506.48053,0.97283090417776
1506.600132,0.9724875554731969
1506.719734,0.9718264887236431
1506.839337,0.9710454542446426
1506.958939,0.9703882789510561
1507.078542,0.9700933257494131
1507.198144,0.9715602447428239
1507.317746,0.9730420313904405
1507.437349,0.9725031153985635
1507.556951,0.972114191942281
1507.676554,0.9718935470648512
1507.796156,0.971499038375426
1507.915758,0.9724904729402395
1508.035361,0.9728347955091593
1508.154963,0.9731043080732822
1508.274565,0.9734196449509135
1508.394168,0.9722211303849012
1508.51377,0.9715699603938495
1508.633373,0.9716107671891228
1508.752975,0.972045174284809
1508.872577,0.9730070025078342
1508.99218,0.973516991782669
1509.111782,0.9733943363691578
1509.231385,0.9731432330240989
1509.350987,0.9720869731259718
1509.470589,0.9723290529199637
1509.590192,0.9725011703942777
1509.709794,0.972908733763236
1509.829397,0.9732376324960026
1509.948999,0.9732804558939403
1510.068601,0.9734069905777828
1510.188204,0.9724710233252775
1510.307806,0.9724457394073635
1510.427409,0.972690826613385
1510.547011,0.9730585732455796
1510.666613,0.9743438586640165
1510.786216,0.9740262743351502
1510.905818,0.9735452241847986
1511.025421,0.9730721961609652
1511.145023,0.972521593133294
1511.264625,0.9733865492456154
1511.384228,0.973181186350272
1511.50383,0.9739707564197888
1511.623432,0.9745212053843554
1511.743035,0.973598770644643
1511.862637,0.9733359344610504
1511.98224,0.9724622711254526
1512.101842,0.9736055858598907
1512.221444,0.9733846024744637
1512.341047,0.9736834774223805
1512.460649,0.9747921599403905
1512.580252,0.9739201112572405
1512.699854,0.9729933805051534
1512.819456,0.9727949101001999
1512.939059,0.9725459064770379
1513.058661,0.9739629646849044
1513.178264,0.9740730287184146
1513.297866,0.9744997661536693
1513.417468,0.9744247325605059
1513.537071,0.973540356470847
1513.656673,0.9736036386506661
1513.776276,0.9735909818856329
1513.895878,0.973478051881801
1514.01548,0.9744568891072605
1514.135083,0.9746771412517535
1514.254685,0.9743487303954891
1514.374287,0.9739210851778388
1514.49389,0.9734683171499559
1514.613492,0.9732016233697732
1514.733095,0.9743993978468121
1514.852697,0.9748486995252991
1514.972299,0.9747326994321981
1515.091902,0.9745143837597934
1515.211504,0.9738860246498657
1515.331107,0.9734128310372476
1515.450709,0.9730070025078342
1515.570311,0.9736367417371296
1515.689914,0.9743156031018229
1515.809516,0.9750690402289535
1515.929119,0.9747872859917757
1516.048721,0.9745494669091016
1516.168323,0.9739561469680137
1516.287926,0.9731850790828028
1516.407528,0.9737584539367007
1516.527131,0.9747473205323475
1516.646733,0.9746167131422867
1516.766335,0.9743672431972377
1516.885938,0.9744744294891273
1517.00554,0.9737409264422777
1517.125143,0.9732016233697732
1517.244745,0.9738665471241486
1517.364347,0.9742659142731406
1517.48395,0.9745231544287152
1517.603552,0.975501091506067
1517.723154,0.9743350896087494
1517.842757,0.9740340665765139
1517.962359,0.9734391135384978
1518.081962,0.9741490093778618
1518.201564,0.974448119034724
1518.321166,0.9753577033849007
1518.440769,0.975007612814403
1518.560371,0.9748564983460906
1518.679974,0.9746956602933677
1518.799576,0.9735841667726126
1518.919178,0.973526727001263
1519.038781,0.9745874750794656
1519.158383,0.9753450238171741
1519.277986,0.9755293814479229
1519.397588,0.9749910378258729
1519.51719,0.9746157385260609
1519.636793,0.9738139597504758
1519.756395,0.9736455045072376
1519.875998,0.9745143837597934
1519.9956,0.9751314466445121
1520.115202,0.974727825780885
1520.234805,0.9748886691413512
1520.354407,0.9746245101071797
1520.474009,0.9742522746458183
1520.593612,0.973524779949756
1520.713214,0.9744218092906931
1520.832817,0.9750729405129149
1520.952419,0.9754835326444501
1521.072021,0.9748574732030764
1521.191624,0.9732123286465092
1521.311226,0.972051978624844
1521.430829,0.9728678724545115
1521.550431,0.9744432468063093
1521.670033,0.9749842129124954
1521.789636,0.9754142757722805
1521.909238,0.9753294184216366
1522.028841,0.9751197451373617
1522.148443,0.9742210990718415
1522.268045,0.9742659142731406
1522.387648,0.9744627358661354
1522.50725,0.9744032954521986
1522.626853,0.9751090188791596
1522.746455,0.9749023176782587
1522.866057,0.974509511200056
1522.98566,0.9746644705312771
1523.105262,0.9737048986945168
1523.224864,0.9746225608601087
1523.344467,0.9750017627862761
1523.464069,0.9754123249456798
1523.583672,0.9754630477053572
1523.703274,0.975295282489374
1523.822876,0.9747755886145282
1523.942479,0.9737827982023511
1524.062081,0.974278579812352
1524.181684,0.9748496743744861
1524.301286,0.9756064513132768
1524.420888,0.9755186506837462
1524.540491,0.9755108465657573
1524.660093,0.9748935435968831
1524.779696,0.9744617614038867
1524.899298,0.9740067940044675
1525.0189,0.9749071922020334
1525.138503,0.974940339610071
1525.258105,0.975679624541087
1525.377708,0.9749422894927001
1525.49731,0.9733116013668538
1525.616912,0.9735053096488606
1525.736515,0.9746108654595509
1525.856117,0.9745241289523568
1525.97572,0.9755888905552005
1526.095322,0.9756591354841075
1526.214924,0.9755186506837462
1526.334527,0.974786311204977
1526.454129,0.9741831051898633
1526.573731,0.9744422723635497
1526.693334,0.9739688084802239
1526.812936,0.9749637384590067
1526.932539,0.975101218038212
1527.052141,0.9756854786363967
1527.171743,0.9748311524066322
1527.291346,0.9739152416688582
1527.410948,0.9739298505070493
1527.530551,0.9737798768583386
1527.650153,0.9744744294891273
1527.769755,0.9759333342242974
1527.889358,0.9757186525066228
1528.00896,0.9749471642163343
1528.128563,0.9745221799060481
1528.248165,0.9740593917914713
1528.367767,0.974167518384875
1528.48737,0.9748584480610369
1528.606972,0.975140222867025
1528.726575,0.9752367665279211
1528.846177,0.9747960591168285
1528.965779,0.9740788731741202
1529.085382,0.9737477426526195
1529.204984,0.9742474033966233
1529.324586,0.9748652720940575
1529.444189,0.97523384082201
1529.563791,0.9752523704410165
1529.683394,0.9753186898570411
1529.802996,0.9744900212047326
1529.922598,0.9740262743351502
1530.042201,0.9745241289523568
1530.161803,0.9745679835248802
1530.281406,0.9752689498722388
1530.401008,0.9759089361959183
1530.52061,0.9749208409982656
1530.640213,0.9742834512174295
1530.759815,0.9739853660907073
1530.879418,0.973835383893255
1530.99902,0.9742824769344655
1531.118622,0.9750914670747866
1531.238225,0.9755888905552005
1531.357827,0.9753928168942619
1531.47743,0.9746664198621676
1531.597032,0.9737000301821946
1531.716634,0.9735627481565492
1531.836237,0.9740876399234291
1531.955839,0.9746751918994204
1532.075442,0.9751499743180108
1532.195044,0.974745371039656
1532.314646,0.9743838075811689
1532.434249,0.9738977113522815
1532.553851,0.9736377153743582
1532.673453,0.9737779293005324
1532.793056,0.9744149883619013
1532.912658,0.9749871378695215
1533.032261,0.9748428504506492
1533.151863,0.9743087829164718
1533.271465,0.9736493990970448
1533.391068,0.9733096547455977
1533.51067,0.973560801033
1533.630273,0.9737574801787336
1533.749875,0.9742902712254581
1533.869477,0.9743789356743108
1533.98908,0.9740934844668022
1534.108682,0.9738217502933159
1534.228285,0.9736737406362902
1534.347887,0.973899659149652
1534.467489,0.9742532488985801
1534.587092,0.9751782540773205
1534.706694,0.9747063820046002
1534.826297,0.9744257069857256
1534.945899,0.9736221372955371
1535.065501,0.973085819267073
1535.185104,0.9739259547954388
1535.304706,0.9743272949592111
1535.424308,0.9747258763271829
1535.543911,0.975106093556491
1535.663513,0.9746069670238859
1535.783116,0.9739093981949387
1535.902718,0.9732678033302555
1536.02232,0.9731617229211799
1536.141923,0.9744247325605059
1536.261525,0.974245454903765
1536.381128,0.9751743533721056
1536.50073,0.9740243262845496
1536.620332,0.9744052442607383
1536.739935,0.9730867923533788
1536.859537,0.9731685350770828
1536.97914,0.9740145860899878
1537.098742,0.9745416705445519
1537.218344,0.9747716895199718
1537.337947,0.9748506492246478
1537.457549,0.974015560105061
1537.577152,0.9731373941822173
1537.696754,0.9733262011503724
1537.816356,0.9731480987524284
1537.935959,0.9740817954151231
1538.055561,0.9748857444797308
1538.175164,0.9739395898542511
1538.294766,0.973712688364865
1538.414368,0.9731120929388862
1538.533971,0.9736805563763298
1538.653573,0.9735004421344812
1538.773175,0.9736221372955371
1538.892778,0.9736221372955371
1539.01238,0.9721501608328033
1539.131983,0.9718187141428316
1539.251585,0.9728639809908046
1539.371187,0.9728698181922021
1539.49079,0.9731704814160993
1539.610392,0.9740116640506127
1539.729995,0.9746225608601087
1539.849597,0.9744783273946411
1539.969199,0.9738198026517629
1540.088802,0.9725614673360281
1540.208404,0.9714300643923066
1540.328007,0.9718031651677975
1540.447609,0.9728698181922021
1540.567211,0.9740798472534804
1540.686814,0.9747502447786954
1540.806416,0.973438140099871
1540.926019,0.9736085066810295
1541.045621,0.9731004156638348
1541.165223,0.9726509471070294
1541.284826,0.9739873140633875
1541.404428,0.9743799100537337
1541.52403,0.9742474033966233
1541.643633,0.9738159073803428
1541.763235,0.9732687765985455
1541.882838,0.9718342633666514
1542.00244,0.9714504646378607
1542.122042,0.9721812701356961
1542.241645,0.9723290529199637
1542.361247,0.9738081168842458
1542.48085,0.9739512771994533
1542.600452,0.9730070025078342
1542.720054,0.9727345986854469
1542.839657,0.9725157580212406
1542.959259,0.9724554639133799
1543.078862,0.9738772597150861
1543.198464,0.9739951059930677
1543.318066,0.9741090700872383
1543.437669,0.9728688453228703
1543.557271,0.9725177030547016
1543.676874,0.9726431659305772
1543.796476,0.972690826613385
1543.916078,0.9734459276361419
1544.035681,0.9739269287218805
1544.155283,0.9739795221960424
1544.274885,0.9729729478587062
1544.394488,0.9720578109542128
1544.51409,0.972667482313679
1544.633693,0.9724506016482161
1544.753295,0.9731529645050865
1544.872897,0.9732843490235501
1544.9925,0.9733154946210458
1545.112102,0.9725692478588888
1545.231705,0.9716029943340767
1545.351307,0.9720490624732825
1545.470909,0.9723971183359299
1545.590512,0.9724690783851758
1545.710114,0.9730692769487556
1545.829717,0.9735481448248522
1545.949319,0.9730488427084999
1546.068921,0.9722532142115841
1546.188524,0.9722094638013362
1546.308126,0.972012125310719
1546.427729,0.9727696177613391
1546.547331,0.9731763204565049
1546.666933,0.9729525156413402
1546.786536,0.9724515740993039
1546.906138,0.9722289081850554
1547.025741,0.9718332915328739
1547.145343,0.9716991877920134
1547.264945,0.972391283970723
1547.384548,0.9731471256048162
1547.50415,0.9730984694649496
1547.623752,0.9731325285074106
1547.743355,0.9722473807097993
1547.862957,0.9712124884273006
1547.98256,0.971183352489689
1548.102162,0.9720665595138799
1548.221764,0.9728211759173595
1548.341367,0.9728912215636386
1548.460969,0.972255158719957
1548.580572,0.9722833545283972
1548.700174,0.9708813614291087
1548.819776,0.971400921927514
1548.939379,0.9715971647335995
1549.058981,0.9719363113217288
1549.178584,0.9725177030547016
1549.298186,0.9721987695560529
1549.417788,0.9716836407293855
1549.537391,0.9711940355653232
1549.656993,0.9707968984248583
1549.776596,0.9708726235361764
1549.896198,0.9720169853834957
1550.0158,0.972263909055762
1550.135403,0.9716894708487203
1550.255005,0.9716340861273614
1550.374607,0.9705736408138301
1550.49421,0.9708231102949745
1550.613812,0.9708269935951822
1550.733415,0.9710347728033939
1550.853017,0.9711581020507815
1550.972619,0.9715116679450168
1551.092222,0.97048338166235
1551.211824,0.9700991463268294
1551.331427,0.9702999776354423
1551.451029,0.96995364236795
1551.570631,0.9702339994802458
1551.690234,0.9712542514622018
1551.809836,0.9713474963460249
1551.929439,0.9710037001878287
1552.049041,0.9697994319988628
1552.168643,0.9693592429872018
1552.288246,0.9696714269223599
1552.407848,0.9696520336877543
1552.527451,0.9706289650880833
1552.647053,0.9707007942891475
1552.766655,0.9700370619681851
1552.886258,0.9697499734890336
1553.00586,0.9694067427538429
1553.125463,0.9690316549285727
1553.245065,0.9696248838109112
1553.364667,0.9700622832596716
1553.48427,0.9699856513662938
1553.603872,0.9696636695819738
1553.723474,0.9686818976361332
1553.843077,0.9682054233647784
1553.962679,0.9681395876344299
1554.082282,0.9680534270453335
1554.201884,0.9685395118627914
1554.321486,0.967917909052028
1554.441089,0.9682286605737845
1554.560691,0.9676943458375823
1554.680294,0.9679450111329088
1554.799896,0.9670404055165276
1554.919498,0.9677659578687868
1555.039101,0.9682276923456081
1555.158703,0.9681763776377655
1555.278306,0.968420388829049
1555.397908,0.967476639102695
1555.51751,0.9666169345658195
1555.637113,0.9662883406721946
1555.756715,0.9665724712094945
1555.876318,0.9669379046661839
1555.99592,0.9675288842518129
1556.115522,0.9676266096041696
1556.235125,0.9666353004620518
1556.354727,0.9660236139360694
1556.474329,0.9650899206148713
1556.593932,0.9654267957784626
1556.713534,0.9663521178073012
1556.833137,0.9663279593063385
1556.952739,0.9661984800350965
1557.072341,0.9658333260280983
1557.191944,0.9653408766170977
1557.311546,0.9641793056077177
1557.431149,0.9639026258524523
1557.550751,0.963805276603461
1557.670353,0.9643143001599009
1557.789956,0.9649663970107119
1557.909558,0.9643220147051603
1558.029161,0.9636086803805305
1558.148763,0.9627572267050464
1558.268365,0.9627591522214254
1558.387968,0.9621104711828948
1558.50757,0.9613564721797174
1558.627173,0.9620027208442539
1558.746775,0.9628872077041717
1558.866377,0.9621710860519277
1558.98598,0.9621980272195116
1559.105582,0.9617055079252739
1559.225185,0.9617930271085575
1559.344787,0.9623029125206237
1559.464389,0.962573357634801
1559.583992,0.9617035845161814
1559.703594,0.9603005217678248
1559.823196,0.9605031665561912
1559.942799,0.9605607984751248
1560.062401,0.960055676353891
1560.182004,0.9595709706358272
1560.301606,0.9586272172035597
1560.421208,0.9600374354693293
1560.540811,0.9594011416043373
1560.660413,0.9588227971043408
1560.780016,0.9588678628348412
1560.899618,0.958876492684441
1561.01922,0.9594356806671345
1561.138823,0.9597417894710256
1561.258425,0.9593637256894297
1561.378028,0.9587729396151974
1561.49763,0.9583674644257887
1561.617232,0.9573157544442912
1561.736835,0.9573607493421218
1561.856437,0.9577437702409315
1561.97604,0.9581365256960968
1562.095642,0.9576757728471804
1562.215244,0.9572879926899597
1562.334847,0.9565406426458488
1562.454449,0.95562853801585
1562.574051,0.9559420355871102
1562.693654,0.9562814552531698
1562.813256,0.9568917574873324
1562.932859,0.9562537234930799
1563.052461,0.955604647601031
1563.172063,0.9549617420351844
1563.291666,0.9542076201763314
1563.411268,0.9541732693203242
1563.530871,0.9541847194682568
1563.650473,0.9551317403546682
1563.770075,0.9547192125552553
1563.889678,0.954540696754255
1564.00928,0.9532977401884454
1564.128883,0.9528069182497457
1564.248485,0.9525325493683052
1564.368087,0.9528821929695998
1564.48769,0.9530670700475327
1564.607292,0.9532414972809564
1564.726895,0.9526725819452045
1564.846497,0.9514234950978401
1564.966099,0.9510344424550339
1565.085702,0.950804319965904
1565.205304,0.9510078138634471
1565.324906,0.9517308545226315
1565.444509,0.9516718490388401
1565.564111,0.9520326010278094
1565.683714,0.9506693153380243
1565.803316,0.9498577903132327
1565.922918,0.9499613304552121
1566.042521,0.9493155763317875
1566.162123,0.9501541921800972
1566.281726,0.9506503021418501
1566.401328,0.9494988119196851
1566.52093,0.9494978624213479
1566.640533,0.9491769863749562
1566.760135,0.9483506131576032
1566.879738,0.9480803717440838
1566.99934,0.9487044139160503
1567.118942,0.949156104710955
1567.238545,0.9486750045350667
1567.358147,0.9479030972902457
1567.47775,0.9472199054773439
1567.597352,0.9470058579669858
1567.716954,0.946721798820598
1567.836557,0.9477751390094898
1567.956159,0.9479324827417338
1568.075762,0.9474927440969968
1568.195364,0.946881808325021
1568.314966,0.9464539144589569
1568.434569,0.9459363457356987
1568.554171,0.9456658466240351
1568.673773,0.9464832549850809
1568.793376,0.946481362020464
1568.912978,0.9460318901315289
1569.032581,0.9458947254521394
